Date,Nifty,PE,Gold
2019-12-12,11971.799805,29.4,3352.99988
2019-12-13,12086.700195,29.68,3365.49988
2019-12-16,12053.950195,30.86,3357.99988
2019-12-17,12165.0,31.11,3362.5
2019-12-18,12221.650391,31.21,3363.9999399999997
2019-12-19,12259.700195,31.3,3355.0
2019-12-20,12271.799805,31.34,3362.00012
2019-12-23,12262.75,31.32,3376.000060000001
2019-12-24,12214.549805,31.23,3392.5
2019-12-26,12126.549805,30.94,3432.5
2019-12-27,12245.799805,30.95,3426.4999399999997
2019-12-30,12255.849609,31.0,3433.500060000001
2019-12-31,12168.450195,30.84,3463.9999399999997
2020-01-01,12182.5,30.89,3457.00012
2020-01-02,12282.200195,31.18,3462.5
2020-01-03,12226.650391,31.06,3530.0
2020-01-06,11993.049805,30.46,3617.5
2020-01-07,12052.950195,30.64,3547.5
2020-01-08,12025.349609,30.6,3603.5000600000003
2020-01-09,12215.900391,31.07,3521.4999399999997
2020-01-10,12256.799805,31.18,3517.99988
2020-01-13,12329.549805,31.38,3503.500060000001
2020-01-14,12362.299805,31.4,3502.00012
2020-01-15,12343.299805,31.43,3518.500060000001
2020-01-16,12355.5,31.51,3513.500060000001
2020-01-17,12352.349609,31.54,3513.500060000001
2020-01-20,12224.549805,30.97,3524.50012
2020-01-21,12169.849609,30.76,3528.9999399999997
2020-01-22,12106.900391,30.66,3517.00012
2020-01-23,12180.349609,30.88,3526.4999399999997
2020-01-24,12248.25,31.12,3534.50012
2020-01-27,12119.0,31.26,3587.5
2020-01-28,12055.799805,30.35,3589.50012
2020-01-29,12129.5,30.48,3576.000060000001
2020-01-30,12035.799805,30.18,3612.99988
2020-01-31,11962.099609,30.01,3590.49988
2020-02-03,11707.900391,29.46,3594.50012
2020-02-04,11979.650391,30.11,3571.4999399999997
2020-02-05,12089.150391,30.56,3529.50012
2020-02-06,12137.950195,30.75,3560.49988
2020-02-07,12098.349609,30.69,3567.5
2020-02-10,12031.5,30.54,3590.0
2020-02-11,12107.900391,30.88,3583.9999399999997
2020-02-12,12201.200195,31.3,3567.00012
2020-02-13,12174.650391,31.31,3584.50012
2020-02-14,12113.450195,31.19,3590.0
2020-02-17,12045.799805,31.22,3597.5
2020-02-18,11992.5,31.07,3618.9999399999997
2020-02-19,12125.900391,31.47,3662.5
2020-02-20,12080.849609,31.43,3663.9999399999997
2020-02-24,11829.400391,30.75,3847.99988
2020-02-25,11797.900391,30.64,3766.0000600000003
2020-02-26,11678.5,30.3,3753.5000600000003
2020-02-27,11633.299805,30.16,3756.0000600000003
2020-02-28,11201.75,29.07,3772.5
2020-03-02,11132.75,28.92,3723.5000600000003
2020-03-03,11303.299805,29.38,3722.99988
2020-03-04,11251.0,29.17,3811.4999399999997
2020-03-05,11269.0,29.24,3810.0
2020-03-06,10989.450195,28.55,3909.50012
2020-03-09,10451.450195,27.2,3865.49988
2020-03-11,10458.400391,27.15,3846.0000600000003
2020-03-12,9590.150391,24.89,3820.49988
2020-03-13,9955.200195,25.72,3702.99988
2020-03-16,9197.400391,23.92,3632.99988
2020-03-17,8967.049805,23.37,3537.99988
2020-03-18,8468.799805,22.09,3601.4999399999997
2020-03-19,8263.450195,21.22,3517.99988
2020-03-20,8745.450195,22.32,3580.0
2020-03-23,7610.25,19.45,3523.9999399999997
2020-03-24,7801.049805,19.83,3705.49988
2020-03-25,8317.849609,20.95,3767.5
2020-03-26,8641.450195,21.79,3761.4999399999997
2020-03-27,8660.25,21.82,3829.50012
2020-03-30,8281.099609,21.03,3945.49988
2020-03-31,8597.75,21.8,3870.0
2020-04-01,8253.799805,21.07,4069.179932
2020-04-03,8083.799805,20.68,4143.959961
2020-04-08,8748.75,22.31,4315.430176
2020-04-09,9111.900391,23.18,4379.049805
2020-04-13,8993.849609,22.93,4728.299805
2020-04-15,8925.299805,22.88,4707.379883
2020-04-16,8992.799805,23.08,4767.1098630000015
2020-04-17,9266.75,23.7,4760.950195
2020-04-20,9261.849609,23.61,4738.950195
2020-04-21,8981.450195,22.91,4663.930176
2020-04-22,9187.299805,23.34,4327.6401369999985
2020-04-23,9313.900391,23.62,4446.200195
2020-04-24,9154.400391,23.21,4403.930176
2020-04-27,9282.299805,23.55,4376.27002
2020-04-28,9380.900391,23.77,4361.629883
2020-04-29,9553.349609,24.4,4334.160156
2020-04-30,9859.900391,25.07,4309.870117
2020-05-04,9293.5,24.06,4382.700195
2020-05-05,9205.599609,23.83,4268.629883
2020-05-06,9270.900391,24.0,4228.629883
2020-05-07,9199.049805,23.82,4174.77002
2020-05-08,9251.5,23.93,4223.379883
2020-05-11,9239.200195,23.92,4226.310059
2020-05-12,9196.549805,23.84,4308.509765999999
2020-05-13,9383.549805,24.3,4199.959961
2020-05-14,9142.75,23.88,4232.72998
2020-05-15,9136.849609,23.82,4266.459961
2020-05-18,8823.25,23.01,4335.0
2020-05-19,8879.099609,23.14,4231.569824
2020-05-20,9066.549805,23.9,4278.879883
2020-05-21,9106.25,24.0,4240.850098
2020-05-22,9039.25,23.76,4264.740234000001
2020-05-26,9029.049805,23.91,4220.560059
2020-05-27,9314.950195,24.38,4184.279785
2020-05-28,9490.099609,24.87,4215.399902
2020-05-29,9580.299805,25.18,4185.27002
2020-06-01,9826.150391,25.88,4220.8598630000015
2020-06-02,9979.099609,26.26,4218.180176
2020-06-03,10061.549805,26.47,4180.240234000001
2020-06-04,10029.099609,26.44,4175.0
2020-06-05,10142.150391,27.01,4208.100098
2020-06-08,10167.450195,27.13,4157.939941
2020-06-09,10046.650391,27.38,4201.709961
2020-06-10,10116.150391,27.55,4220.049805
2020-06-11,9902.0,27.03,4273.72998
2020-06-12,9972.900391,27.41,4267.189941
2020-06-15,9813.700195,27.04,4235.930176
2020-06-16,9914.0,27.71,4266.149902
2020-06-17,9881.150391,28.12,4256.799805
2020-06-18,10091.650391,28.79,4266.549805
2020-06-19,10244.400391,29.35,4270.700195
2020-06-22,10311.200195,29.73,4323.959961
2020-06-23,10471.0,30.12,4321.850098
2020-06-24,10305.299805,30.14,4361.419922
2020-06-25,10288.900391,30.1,4345.950195
2020-06-26,10383.0,29.57,4330.0
2020-06-29,10312.400391,29.54,4342.700195
2020-06-30,10302.099609,29.35,4355.799805
